Source Category Code,Source category name,Source subcategory,Source subcategory name,Agency code,Agency name,Bureau code,Bureau name,Account code,Account name,Treasury Agency code,On- or off-budget,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,025,Department of Housing and Urban Development,00,Department of Housing and Urban Development,548610,"Miscellaneous Fees and Charges, Consolidated Fee Fund",86,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,154,Federal Drug Control Programs,00,Federal Drug Control Programs,500110,Forfeited Cash and Proceeds from Sale of Forfeited Property Special Forfeiture Fund,11,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000","4,000","23,000","-23,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,200,Other Defense Civil Programs,20,Armed Forces Retirement Home,852230,"Fines and Forfeitures, Armed Forces Retirement Home",84,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,151","30,598","30,128","25,931","25,264","28,258","22,434","19,578","19,876","18,768","23,361","14,000","13,000","13,000","15,000","16,000","20,000","16,000","24,000","21,000","21,000","28,000","24,000","24,000","23,000","23,000",0,"37,000","35,000","30,000","28,000","29,000","29,000","29,000","29,000","29,000","29,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,202,Corps of Engineers--Civil Works,00,Corps of Engineers--Civil Works,506610,"Hydraulic mining in California, tax, debris reservoirs",96,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,202,Corps of Engineers--Civil Works,00,Corps of Engineers--Civil Works,512500,"Licenses under Federal Power Act, Improvements of Navigable Waters, Maintenance and Operation of Dams, Etc.",96,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,226","5,731","10,202","7,183","6,876","4,567","7,638","6,210","6,313","5,326","12,093","7,000","7,000","8,000","11,000","7,000","7,000","6,000","6,000","7,000","7,000","5,000","8,000","13,000","8,000","7,000","4,000","9,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,202,Corps of Engineers--Civil Works,00,Corps of Engineers--Civil Works,886130,"Users Fees, Inland Waterways Trust Fund",20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110,000","110,000","110,000","110,000","110,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,345,United States Court of Appeals for Veterans Claims,00,United States Court of Appeals for Veterans Claims,511310,"Practice registration fees, Court of Veterans Appeals",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,349,District of Columbia,10,District of Columbia Courts,086300,District of Columbia Court Fees,20,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","13,000",0,0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,349,District of Columbia,10,District of Columbia Courts,567610,"Fines and Fees, District of Columbia Crime Victims Compensation Fund",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","6,000","6,000","6,000","6,000","6,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,356,Federal Communications Commission,00,Federal Communications Commission,518310,Universal Service Fund,27,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,000","108,000","169,000","253,000","349,000","499,000","648,000","769,000","826,000","866,000","890,000","917,000","944,000","1,035,000","2,759,000","3,752,000","4,547,000","5,290,000","5,420,000","5,713,000","6,550,000","7,242,000","7,616,000","7,513,000","8,405,000","8,317,000","8,964,000","8,722,000","10,014,000","9,809,000","9,769,000","9,621,000","9,726,000","9,793,000","9,873,000","9,957,000","10,049,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,357,Federal Deposit Insurance Corporation,00,"Federal Deposit Insurance Corporation, activities",558610,"Risk-Based Assessments, Orderly Liquidation Fund",51,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","189,000","600,000","1,251,000","2,146,000","3,289,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,362,Federal Financial Institutions Examination Council,00,Federal Financial Institutions Examination Council,502600,"Registry Fees, Appraisal Subcommittee, Federal Institution Examination Council",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,249","4,000","2,000","2,000","3,000","2,000","2,000","2,000","2,000","2,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","3,000","4,000","4,000","4,000","4,000","4,000","4,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,362,Federal Financial Institutions Examination Council,00,Federal Financial Institutions Examination Council,502630,Incremental Registry Fees (Dodd-Frank Act) Appraisal Subcommittee,95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,449,Securities and Exchange Commission,00,Securities and Exchange Commission,556610,"Registration Fees, Securities and Exchange Commission Reserve Fund",50,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,449,Securities and Exchange Commission,00,Securities and Exchange Commission,556710,"Monetary Sanctions, Investor Protection Fund",50,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"452,000",0,0,0,0,0,0,0,"4,000","28,000","28,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,465,Christopher Columbus Fellowship Foundation,00,Christopher Columbus Fellowship Foundation,818710,"Christopher columbus scholarship fund, surcharges from sale of CC coins",76,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,603",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,476,United Mine Workers of America Benefit Funds,00,United Mine Workers of America Benefit Funds,829510,"Premiums, Combined Fund and 1992 Plan, UMWA",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"91,091","215,960","266,000","304,000","339,000","340,000","148,000","155,000","150,000","124,000","190,000","127,000","125,000","119,000","44,000","76,000","69,000","42,000","38,000","35,000","33,000","21,000","23,000","24,000","22,000","21,000","18,000","17,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,476,United Mine Workers of America Benefit Funds,00,United Mine Workers of America Benefit Funds,829520,"Transfers from UMWA Pension Plan, Combined Benefit Fund, UMWA",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70,000","70,000","70,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,526,Public Company Accounting Oversight Board,00,Public Company Accounting Oversight Board,537610,"Accounting Support Fees, Public Company Accounting Oversight Board",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,000","119,000","129,000","131,000","122,000","134,000","157,000","178,000","202,000","215,000","234,000","252,000","251,000","260,000","269,000","278,000","288,000","298,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,526,Public Company Accounting Oversight Board,00,Public Company Accounting Oversight Board,537630,"Registration Fees, Public Company Accounting Oversight Board",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,527,Standard Setting Body,00,Standard Setting Body,537710,"Accounting Support Fees, Standard Setting Body",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000","38,000","20,000","22,000","22,000","24,000","29,000","34,000","30,000","39,000","26,000","39,000","41,000","42,000","44,000","45,000","47,000","48,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,530,Affordable Housing Program,00,Affordable Housing Program,552810,"Contributions, Federal Home Loan Banks, Affordable Housing Program",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,063","51,972","48,804","69,583","93,643","102,000","115,000","131,000","157,000","191,000","239,000","232,000","222,000","190,000","207,000","232,000","307,000","315,000","354,000","152,000","216,000","198,000","286,000","287,000","288,000","288,000","288,000","288,000","288,000","288,000","288,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,531,Electric Reliability Organization,00,Electric Reliability Organization,552210,"Fees, Electric Reliability Organization",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,537,Federal Housing Finance Agency,00,Federal Housing Finance Agency,553210,"FHFA, Fees on GSEs for Administrative Expenses",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"151,000","108,000","201,000","224,000","225,000","235,000","248,000","260,000","268,000","276,000","285,000","293,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,576,Securities Investor Protection Corporation,00,Securities Investor Protection Corporation,560010,"Assessments, SIPC",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130,000","410,000","400,000","396,000","411,000","416,000","416,000","416,000","217,000","33,000","33,000","33,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,580,Corporation for Travel Promotion,00,Corporation for Travel Promotion,558510,"Fees, Travel Promotion Fund",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116,000","120,000","127,000","133,000","100,000","100,000","100,000","100,000","100,000","100,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,581,Bureau of Consumer Financial Protection,00,Bureau of Consumer Financial Protection,557710,"Transfers from the Federal Reserve Board, Bureau of Consumer Financial Protection Fund",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,000","162,000","343,000","518,000","534,000","582,000","606,000","632,000","653,000","672,000","686,000"
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,581,Bureau of Consumer Financial Protection,00,Bureau of Consumer Financial Protection,557810,"Penalties and Fines, Consumer Financial Protection",95,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,000","50,000","78,000","23,000",0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,901,Governmental Receipts,00,Governmental Receipts,065000,"Deposit of earnings, Federal Reserve System",20,On-budget,"718,350","828,486","946,512","1,372,043","1,712,842","1,805,377","2,090,948","2,661,524","3,265,900","3,532,969","3,252,197","3,495,069","4,845,423","5,776,550","5,450,824","1,500,459","5,908,214","6,641,092","8,326,930","11,767,143","12,833,713","15,185,696","14,492,350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,901,Governmental Receipts,00,Governmental Receipts,069001,Other Federal fund miscellaneous receipts,99,On-budget,"71,061","178,525","117,071","166,833","133,924","273,478","356,887","231,599","141,558","304,927","357,858","401,516","487,368","895,060","2,542,687","103,612","580,753","739,616","882,127","927,016","880,489","875,744","998,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Misc. Governmental Receipts,00,Misc. Governmental Receipts,901,Governmental Receipts,00,Governmental Receipts,069002,Trust fund miscellaneous receipts,99,On-budget,"53,635","15,550","21,529","55,600","28,600","28,900","43,600","15,000","16,655","20,321","22,533","23,976","35,820","39,719","32,894","7,767","41,779","38,815","42,736","53,611","75,371","99,737","109,449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,Legislative Proposals,00,Legislative Proposals,901,Governmental Receipts,00,Governmental Receipts,901710,Immigration reform,99,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000,000","12,000,000","28,000,000","39,000,000","45,000,000"
