Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,Grant/non-grant split,On- or Off- Budget,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
001,Legislative Branch,11,Joint Items,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,00,809,Deductions for offsetting receipts,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,000","4,000","-19,000","2,000","-3,000","-24,000","22,000","10,000",0,"-1,000","10,000",0,"-1,000",0,0,0,"-1,000",0,0,0,0,0,0
001,Legislative Branch,11,Joint Items,5083,United States Capitol Police memorial fund,00,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,11,Joint Items,508310,United States Capitol Police Memorial Fund,00,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0000,Joint Items,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,"6,414","8,382","9,433","10,871","12,134","13,295","13,983","33,559","29,699","37,178","44,989","52,746","18,133","69,478","54,185","45,747","73,084","51,164","105,123","95,441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0180,Joint Committee on Printing,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,761,833,909,985,996,"1,029","1,064","1,301","1,266","1,287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0181,Joint Economic Committee,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,306","2,435","2,469","2,397","2,860","3,062","3,336","3,437","3,877","3,485","3,580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0186,Joint Committee on Inaugural Ceremonies of 1993,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,597,0,0,0,739,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0425,Office of the Attending Physician,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,763,"1,667",291,"2,361",403,"1,383","1,340","2,273",400,"2,106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0460,Joint Committee on Taxation,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,105","3,579","4,137","4,167","3,901","4,145","4,511","4,626","6,029","5,965","5,629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0820,Education of pages,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,0825,Official mail costs,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"111,145","86,747","94,550","73,053","78,483","90,806","75,256","33,292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,1450,Awards and Settlements Funds,09,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","1,000","1,000",0,"2,000","4,000","1,000","1,000",0,0,0,0,"1,000",0,0,0,0,0,0
001,Legislative Branch,12,Office of Compliance,1600,Salaries and Expenses,09,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","3,000","3,000","3,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000"
001,Legislative Branch,13,Capitol Police,0461,Security Enhancements,02,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,000","19,000","9,000","16,000","2,000","1,000","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,13,Capitol Police,0474,Salaries,02,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,139,34,0,0,"49,490","52,870","57,708","61,427","62,290","60,935","64,000","66,000","68,000","71,000","83,000","92,000","95,000","136,000","194,000","186,000","205,000","254,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,13,Capitol Police,0476,General Expenses,02,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,252","1,487","1,533","1,447","1,912","1,863","1,581","2,654","2,343","1,895","1,957","2,000","2,000","3,000","4,000","7,000","8,000","6,000","47,000",0,"53,000","56,000",0,"58,000","55,000","58,000","96,000","98,000","54,000","62,000","53,000","68,000","72,000","72,000","73,000","75,000","75,000"
001,Legislative Branch,13,Capitol Police,0477,Salaries,02,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"220,000","225,000","248,000","270,000","274,000","279,000","285,000","274,000","277,000","306,000","312,000","319,000","322,000","326,000"
001,Legislative Branch,13,Capitol Police,0700,Salaries and expenses,09,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,308,"2,723","5,035","1,157","7,066","9,226","9,211","11,131","11,530","11,394","12,880","13,579","15,887","14,308","15,600","16,902","17,867","18,327","18,941","19,882","21,190","21,067","23,000","6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,13,Capitol Police,8094,Contributions and donations,09,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,2,1,1,2,1,4,3,3,2,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,13,Capitol Police,809410,"Contributions and donations, Office of Technology Assessment",09,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-3,-3,-10,-3,-5,-9,-4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,14,Congressional Budget Office,0000,Congressional Budget Office,08,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,763","1,776","8,814","9,835","10,139","12,101","12,289","13,632","13,897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,14,Congressional Budget Office,0100,Salaries and Expenses,08,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,727","16,056","15,678","16,423","17,199","17,617","18,266","19,515","21,672","22,204","21,957","21,000","22,000","23,000","23,000","24,000","26,000","28,000","30,000","31,000","34,000","35,000","35,000","35,000","37,000","42,000","47,000","46,000","45,000","43,000","43,000","46,000","47,000","48,000","49,000","49,000","50,000"
001,Legislative Branch,15,Architect of the Capitol,0000,Architect of the Capitol,,801,Legislative functions,Discretionary,Nongrant,On-budget,"42,265","33,516","23,150","25,459","26,158","22,017","20,654","18,395","18,797","22,976","29,798","32,540","48,138","50,894","57,281","15,202","88,807","100,256","93,024","89,496","113,262","109,879","90,572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0100,Capitol Construction and Operations,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,754","4,926","4,962","5,064","5,613","6,127","6,530","6,879","7,761","8,265","8,281","9,000","8,000","8,000",0,0,0,0,"41,000","54,000","68,000","134,000","74,000","75,000","76,000","87,000","99,000","99,000","109,000","96,000","84,000","92,000","97,000","105,000","100,000","101,000","102,000"
001,Legislative Branch,15,Architect of the Capitol,0102,Contingent expenses,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,210,177,143,60,92,34,117,59,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0104,Acquisition of property as an addition to the Capitol grounds,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4,607",33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0105,Capitol Building,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,859","10,300","11,093","12,093","13,652","15,632","16,662","18,965","21,311","24,771","23,356","25,000","24,000","23,000","35,000","40,000","47,000","44,000","41,000","46,000","47,000","47,000","33,000","44,000","28,000","37,000","31,000","34,000","49,000","36,000","41,000","55,000","61,000","68,000","62,000","63,000","64,000"
001,Legislative Branch,15,Architect of the Capitol,0106,"Alterations and improvements, buildings and grounds, to provide facilities for the physically handicapped",01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,33,110,255,54,199,106,129,196,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0108,Capitol Grounds,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,688","3,653","2,874","3,682","3,156","3,371","3,427","4,316","4,923","4,951","4,859","5,000","5,000","5,000","4,000","5,000","7,000","9,000","13,000","8,000","8,000","7,000","12,000","8,000","9,000","10,000","12,000","10,000","11,000","10,000","9,000","12,000","15,000","14,000","15,000","16,000","16,000"
001,Legislative Branch,15,Architect of the Capitol,0109,West central front of the Capitol,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,389","5,679","7,210","6,493","2,633",490,"1,495","2,539","10,275","6,478",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0110,Congressional Cemetery,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95,75,105,-8,7,0,18,0,0,0,0,0,0,0,"1,000",0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0122,Construction of an extension to the New Senate Office Building,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,014","3,869",249,808,234,125,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0123,Senate Office Buildings,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,754","20,993","20,472","21,674","27,273","25,540","26,560","32,494","37,326","48,859","55,123","44,000","40,000","44,000","40,000","51,000","55,000","56,000","50,000","55,000","56,000","55,000","66,000","76,000","63,000","74,000","76,000","82,000","76,000","71,000","60,000","94,000","95,000","88,000","87,000","89,000","90,000"
001,Legislative Branch,15,Architect of the Capitol,0127,House Office Buildings,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,414","21,667","20,033","23,368","26,834","27,397","30,468","30,216","31,116","34,387","31,592","34,000","30,000","33,000","34,000","31,000","33,000","42,000","49,000","52,000","57,000","55,000","58,000","67,000","59,000","59,000","66,000","75,000","98,000","78,000","66,000","89,000","90,000","108,000","93,000","94,000","95,000"
001,Legislative Branch,15,Architect of the Capitol,0129,Installation of solar collectors in house office building,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,10,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0133,Capitol Power Plant,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,618","22,998","19,413","22,679","21,942","22,617","23,950","27,816","30,154","30,503","31,626","29,000","28,000","32,000","34,000","32,000","38,000","40,000","40,000","53,000","78,000","93,000","84,000","78,000","103,000","113,000","124,000","106,000","123,000","115,000","101,000","104,000","126,000","128,000","127,000","128,000","130,000"
001,Legislative Branch,15,Architect of the Capitol,0135,"Expansion of facilities, capital power plant",01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0136,"Modifications and enlargement, Capitol Power Plant",01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,284,71,157,365,121,21,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0155,Library Buildings and Grounds,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,134","7,976","7,956","12,436","16,268","20,992","13,287","11,342","26,090","25,639","17,255","11,000","13,000","14,000","14,000","11,000","16,000","16,000","18,000","25,000","27,000","36,000","30,000","54,000","65,000","41,000","41,000","38,000","44,000","44,000","35,000","44,000","56,000","59,000","67,000","68,000","70,000"
001,Legislative Branch,15,Architect of the Capitol,0158,Library of Congress James Madison Memorial Building,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0160,Capitol complex security enhancements,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0161,Capitol Visitor Center,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,735,747,902,"1,088","1,171","1,260","1,348","1,454","1,506","1,489","2,000","2,000","2,000","2,000","2,000","6,000","8,000","26,000","65,000","80,000","60,000","65,000","87,000","48,000","56,000","41,000","26,000","25,000","25,000","20,000","21,000","21,000","21,000","22,000","22,000","22,000"
001,Legislative Branch,15,Architect of the Capitol,0171,"Capitol Police Buildings, Grounds, and Security",01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","19,000","18,000","20,000","25,000","14,000","11,000","37,000","19,000","26,000","21,000","19,000","27,000","27,000","29,000","29,000","29,000"
001,Legislative Branch,15,Architect of the Capitol,1833,House Historic Buildings Revitalization Trust Fund,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","2,000","2,000","9,000","16,000","59,000","47,000","96,000","71,000","72,000","74,000"
001,Legislative Branch,15,Architect of the Capitol,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,01,809,Deductions for offsetting receipts,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-2,000","-1,000","-2,000","-3,000","-2,000","-2,000","-3,000","-3,000","-4,000","-3,000","-2,000","-1,000",0,"-2,000","-2,000","-2,000","-2,000","-2,000","-2,000"
001,Legislative Branch,15,Architect of the Capitol,4022,Senate restaurant fund,00,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,-24,-336,233,-78,-179,67,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,4200,House of Representatives gymnasium,01,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-134,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,4296,Capitol Visitor Center Revolving Fund,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000","-2,000","-2,000","-3,000","-2,000","-3,000",0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,4518,Judiciary Office Building Development and Operations Fund,01,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000",0,"-1,000","-1,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,4518,Judiciary Office Building Development and Operations Fund,01,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,184","14,548","7,281","23,564","25,200","-21,128","7,000","1,000","-1,000","-1,000","-1,000","-1,000","-2,000","-1,000","-11,000","-3,000","-3,000","-3,000","-14,000","-2,000","1,000","-1,000","-7,000","-18,000","-16,000","-13,000","-14,000","-15,000","6,000",0,0,0
001,Legislative Branch,15,Architect of the Capitol,818910,Gifts and Donations,01,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-1,000","-1,000"
001,Legislative Branch,18,Botanic Garden,0200,Botanic Garden,09,801,Legislative functions,Discretionary,Nongrant,On-budget,450,459,516,532,497,503,554,610,620,696,740,804,858,998,"1,235",284,"1,224","1,308","1,440","1,583","1,620","1,801","2,080","2,000","1,983","2,107","1,990","2,091","2,213","2,475","2,719","3,118","3,604","3,441","6,000","3,000","3,000","3,000","9,000","13,000","15,000","7,000","7,000","7,000","10,000","7,000","7,000","8,000","10,000","11,000","11,000","13,000","11,000","11,000","17,000","15,000","13,000","12,000","12,000","13,000"
001,Legislative Branch,18,Botanic Garden,0200,Botanic Garden,09,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,18,Botanic Garden,8292,Gifts and Donations,09,801,Legislative functions,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-9,000","4,000","6,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,18,Botanic Garden,8292,Gifts and Donations,09,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,269,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,18,Botanic Garden,829210,"Gifts and Donations, Botanic Garden",09,801,Legislative functions,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-327,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0000,Library of Congress,03,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,68,488,463,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0000,Library of Congress,03,503,Research and general education aids,Discretionary,Nongrant,On-budget,"8,206","8,933","10,366","11,421","11,795","12,898","14,939","17,085","17,229","18,832","22,345","23,249","23,884","27,996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0101,"Salaries and Expenses, Library of Congress",03,503,Research and general education aids,Discretionary,Nongrant,On-budget,"4,988","5,728","6,958","7,957","8,811","9,828","11,849","15,911","20,700","22,641","32,232","36,490","41,331","48,798","71,149","17,854","80,158","81,390","88,834","100,224","104,126","109,235","122,823","127,935","130,354","126,747","124,878","122,356","137,637","148,985","165,926","187,885","191,367","187,842","198,000","201,000","209,000","213,000","235,000","248,000","262,000","328,000","322,000","353,000","371,000","369,000","401,000","395,000","409,000","426,000","435,000","423,000","409,000","386,000","413,000","415,000","426,000","432,000","436,000","439,000"
001,Legislative Branch,25,Library of Congress,0102,"Copyright Office, Salaries and Expenses",03,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,"1,595","1,659","1,772","1,999","2,039","2,286","2,546","2,872","3,495","3,818","4,321","4,705","5,376","6,109","7,113","1,647","8,795","8,360","8,479","9,600","9,804","9,221","10,329","11,180","11,140","10,488","9,388","10,262","12,781","11,027","9,328","8,781","10,574","9,689","9,000","10,000","10,000","11,000","12,000","8,000","9,000","14,000","12,000","15,000","16,000","18,000","27,000","14,000","15,000","18,000","20,000","20,000","16,000","15,000","21,000","23,000","23,000","24,000","23,000","24,000"
001,Legislative Branch,25,Library of Congress,0127,"Congressional Research Service, Salaries and Expenses",03,801,Legislative functions,Discretionary,Nongrant,On-budget,"1,798","1,944","2,101","1,999","2,542","2,943","3,337","3,838","4,643","5,513","6,888","8,811","11,038","13,382","17,343","4,130","19,897","22,057","24,607","28,810","29,627","30,876","34,154","37,255","39,357","37,955","38,088","42,822","44,828","45,376","49,325","55,957","58,977","57,692","56,000","60,000","64,000","64,000","67,000","70,000","73,000","80,000","86,000","94,000","95,000","98,000","100,000","102,000","107,000","112,000","109,000","107,000","107,000","103,000","106,000","111,000","113,000","116,000","117,000","117,000"
